row,col,entry_date,geometry,centroid,CH4,CO,HCHO,NO2,O3,SO2
15,5,2024-10-01T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.857534478,39.498024076],[8.921501673,39.498084858],[8.921537118,39.466547756],[8.857598806,39.466487042],[8.857534478,39.498024076]]]}","{""type"":""Point"",""coordinates"":[8.889543024,39.48228712]}",,0.0303554106503725,8.277918095700443e-05,2.5007046133396216e-05,0.1310033649206161,-0.0012490515364333
15,5,2024-10-03T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.857534478,39.498024076],[8.921501673,39.498084858],[8.921537118,39.466547756],[8.857598806,39.466487042],[8.857534478,39.498024076]]]}","{""type"":""Point"",""coordinates"":[8.889543024,39.48228712]}",1929.0233154296875,,,,,
15,5,2024-10-04T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.857534478,39.498024076],[8.921501673,39.498084858],[8.921537118,39.466547756],[8.857598806,39.466487042],[8.857534478,39.498024076]]]}","{""type"":""Point"",""coordinates"":[8.889543024,39.48228712]}",1929.0233154296875,,,,,
15,5,2024-10-05T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.857534478,39.498024076],[8.921501673,39.498084858],[8.921537118,39.466547756],[8.857598806,39.466487042],[8.857534478,39.498024076]]]}","{""type"":""Point"",""coordinates"":[8.889543024,39.48228712]}",1929.0233154296875,,,,,
15,5,2024-10-06T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.857534478,39.498024076],[8.921501673,39.498084858],[8.921537118,39.466547756],[8.857598806,39.466487042],[8.857534478,39.498024076]]]}","{""type"":""Point"",""coordinates"":[8.889543024,39.48228712]}",1930.071533203125,,,,,
15,6,2024-09-16T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",,,0.0001517473720014,2.205777127528563e-05,0.1520514488220214,0.0005154263344593
15,6,2024-09-17T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",,,0.0004548371653072,2.205777127528563e-05,0.1461345553398132,-0.0006424895254895
15,6,2024-09-18T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",,0.0359669774770736,0.0001451213756809,2.443121593387332e-05,0.147139310836792,0.0002617710852064
15,6,2024-09-19T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",,0.0338506028056144,0.0001396754087181,2.443121593387332e-05,0.14657524228096,0.0002617710852064
15,6,2024-09-20T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",,0.035985168069601,0.0001248988555744,1.079348658095114e-05,0.1442830264568328,-0.0001065410542651
15,6,2024-09-21T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",,0.035985168069601,4.331626769271679e-05,1.079348658095114e-05,0.1427657008171081,0.0007090955041348
15,6,2024-09-22T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",,0.035985168069601,4.331626769271679e-05,1.079348658095114e-05,0.1427657008171081,0.0007090955041348
15,6,2024-09-23T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",,0.0307800248265266,0.0001621048286324,1.550011984363664e-05,0.1404954940080642,0.0007267655455507
15,6,2024-09-24T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",,0.0305681210011243,0.0001621048286324,1.550011984363664e-05,0.1415829956531524,0.0008985516033135
15,6,2024-09-25T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",,0.0303100757300853,0.0001621048286324,1.550011984363664e-05,0.1415829956531524,0.0008985516033135
15,6,2024-09-26T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",,0.0379576161503791,-8.798846101853997e-05,3.820564234047197e-05,0.1418482363224029,-0.0004195218789391
15,6,2024-09-27T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",,0.0357550531625747,-3.631917206803337e-05,3.2130672479979694e-05,0.1310037076473236,0.0012104862835258
15,6,2024-09-28T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",,0.0303554106503725,0.0002590531366877,1.9823470211122185e-05,0.1307538300752639,0.0005993065424263
15,6,2024-09-29T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",,0.0303554106503725,9.84901544143213e-06,8.726688975002617e-06,0.1358634382486343,-0.0001229211920872
15,6,2024-09-30T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",,0.0328410677611827,0.0002502346178516,5.148932359588798e-06,0.132513090968132,0.0008195185801014
15,6,2024-10-01T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",,0.0328410677611827,0.0002096191019518,3.932881372747943e-05,0.1290438175201416,0.0009037854033522
15,6,2024-10-03T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",1929.0233154296875,,,,,
15,6,2024-10-04T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",1929.0233154296875,,,,,
15,6,2024-10-05T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",1945.7156982421875,,,,,
15,6,2024-10-06T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",1930.2021484375,,,,,
15,6,2024-10-07T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",1930.2021484375,,,,,
15,7,2024-09-16T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",,,0.0001517473720014,2.205777127528563e-05,0.1520514488220214,0.0005154263344593
15,7,2024-09-17T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",,,0.0001315759582212,2.205777127528563e-05,0.1451006382703781,0.0009308135486207
15,7,2024-09-18T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",,0.0359669774770736,4.9273552576778457e-05,1.39376343213371e-05,0.1464651226997375,-3.189168273820542e-05
15,7,2024-09-19T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",,0.0348754562437534,6.511204992420971e-05,1.0632790690578986e-05,0.1475275605916977,-0.0001110911834985
15,7,2024-09-20T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",,0.035985168069601,9.387300815433264e-05,1.0632790690578986e-05,0.1425475776195526,-0.0002067600144073
15,7,2024-09-21T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",,0.035985168069601,0.0002050339098786,1.480846094636945e-05,0.1429715603590011,-0.0006857887492515
15,7,2024-09-22T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",,0.035985168069601,0.0002050339098786,1.480846094636945e-05,0.1429715603590011,-0.0006857887492515
15,7,2024-09-23T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",,0.0307800248265266,0.0001621048286324,1.550011984363664e-05,0.1420507580041885,0.0007267655455507
15,7,2024-09-24T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",,0.0260016582906246,0.0001621048286324,1.550011984363664e-05,0.141819879412651,0.0008985516033135
15,7,2024-09-25T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",,0.0260306429117918,0.0001621048286324,1.550011984363664e-05,0.141819879412651,0.0008985516033135
15,7,2024-09-26T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",,0.0371617302298545,-8.798846101853997e-05,3.820564234047197e-05,0.1418482363224029,-0.0004195218789391
15,7,2024-09-27T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",,0.0326262675225734,7.158725202316418e-05,3.414761522435583e-05,0.1328218877315521,-0.0002769731509033
15,7,2024-09-28T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",,0.0282047223299741,0.0002042039996013,2.4887975087040104e-05,0.1306678652763366,-0.0007794733392074
15,7,2024-09-29T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",,0.0328171402215957,-4.084600732312538e-05,1.3769750694336835e-05,0.136758953332901,-0.0001449713017791
15,7,2024-09-30T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",,0.0328410677611827,9.292034519603476e-05,1.3436657354759518e-05,0.1322518140077591,0.0003641403163783
15,7,2024-10-01T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",,0.0294267181307077,-9.895500261336564e-05,4.143809201195836e-05,0.1297663897275924,0.0003641403163783
15,7,2024-10-03T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1929.6373291015625,,,,,
15,7,2024-10-04T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1929.6373291015625,,,,,
15,7,2024-10-05T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1945.7156982421875,,,,,
15,7,2024-10-06T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1936.0787353515625,,,,,
15,7,2024-10-07T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1936.0787353515625,,,,,
15,8,2024-09-16T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",,,8.000446541700512e-06,1.3665702681464609e-05,0.1500752419233322,-0.0003077670990023
15,8,2024-09-17T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",,,0.0001315759582212,1.3665702681464609e-05,0.1451006382703781,0.0009308135486207
15,8,2024-09-18T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",,0.0363222099840641,8.527246245648712e-05,1.3665702681464609e-05,0.1468294262886047,0.0002632195537444
15,8,2024-09-19T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",,0.0331545248627662,4.905541004518454e-07,-2.7423336632637074e-06,0.1496421843767166,-3.311472028144635e-05
15,8,2024-09-20T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",,0.0353194177150726,0.0001966833806363,-2.7423336632637074e-06,0.1440761983394622,6.138913886388764e-05
15,8,2024-09-21T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",,0.0337269753217697,0.0002050339098786,1.480846094636945e-05,0.1429715603590011,-0.0006857887492515
15,8,2024-09-22T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",,0.0337269753217697,0.0002050339098786,1.480846094636945e-05,0.1429715603590011,-0.0006857887492515
15,8,2024-09-23T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",,0.0307800248265266,8.27455151011236e-05,-8.271186970887356e-07,0.1416778564453125,-0.0006134349969215
15,8,2024-09-24T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",,0.0260016582906246,8.27455151011236e-05,-8.271186970887356e-07,0.1419084817171096,-0.0006188688566908
15,8,2024-09-25T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",,0.0260306429117918,8.27455151011236e-05,-8.271186970887356e-07,0.1419084817171096,-0.0006188688566908
15,8,2024-09-26T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",,0.0260306429117918,0.0002755074820015,2.898038292187266e-05,0.141162171959877,-9.744564886204898e-05
15,8,2024-09-27T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",,0.0326262675225734,-0.000270444288617,2.6399942726129663e-05,0.1316356062889099,-0.0003263180551584
