row,col,entry_date,geometry,centroid,CH4,CO,HCHO,NO2,O3,SO2
15,6,2024-09-09T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",1940.9801025390625,0.0315791852772235,0.0002906892623286,3.757824015337974e-05,0.1263155788183212,-0.0004559136286843
15,6,2024-09-10T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",1940.9801025390625,0.0349727384746074,-7.172692858148366e-05,1.9014598365174606e-05,0.1399984210729599,0.0003968439123127
15,6,2024-09-11T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",1940.9801025390625,0.0362689681351184,6.126710650278255e-05,7.293397629837273e-06,0.139977678656578,0.0001769557129591
15,6,2024-09-12T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",1940.9801025390625,0.0350512117147445,0.0001131112294388,2.822078386088833e-05,0.1418156176805496,-0.000147657978232
15,6,2024-09-13T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",1940.9801025390625,0.0350512117147445,0.0001131112294388,2.822078386088833e-05,0.1453603506088256,-0.000147657978232
15,6,2024-09-14T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",1940.9801025390625,0.0311543978750705,-9.45007341215387e-05,1.107120442611631e-05,0.1400875747203827,0.0004710144130513
15,6,2024-09-15T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",1940.9801025390625,0.0311745312064886,0.0001331792591372,3.215269316569902e-05,0.146882951259613,0.0009103008196689
15,6,2024-09-16T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",1940.9801025390625,0.0311745312064886,,,,
15,6,2024-09-17T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",1940.9801025390625,0.0311745312064886,,,,
15,6,2024-09-18T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",1940.9801025390625,,,,,
15,6,2024-09-19T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",1940.9801025390625,,,,,
15,6,2024-09-20T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",1940.9801025390625,,,,,
15,6,2024-09-21T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.921501673,39.498084858],[8.985469007,39.498110448],[8.985475568,39.466573318],[8.921537118,39.466547756],[8.921501673,39.498084858]]]}","{""type"":""Point"",""coordinates"":[8.953495844,39.482330282]}",1940.9801025390625,,,,,
15,7,2024-09-07T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1931.7838134765625,0.0345595404505729,0.000172158863279,9.988878446165472e-06,0.1360651850700378,-0.0011362463701516
15,7,2024-09-08T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1931.7838134765625,0.0300743710249662,0.0002917214878834,1.92861207324313e-05,0.1304062306880951,-0.0005994107341393
15,7,2024-09-09T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1940.9801025390625,0.0322659313678741,0.0002181205054512,2.522617432987317e-05,0.1254373341798782,-0.0013490909477695
15,7,2024-09-10T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1940.9801025390625,0.0349727384746074,-7.172692858148366e-05,1.9014598365174606e-05,0.1399984210729599,0.0003968439123127
15,7,2024-09-11T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1940.9801025390625,0.0362689681351184,6.126710650278255e-05,7.293397629837273e-06,0.139977678656578,0.0001769557129591
15,7,2024-09-12T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1940.9801025390625,0.0350512117147445,7.64228097978048e-05,3.206960900570266e-05,0.1413431167602539,4.2620085878297687e-05
15,7,2024-09-13T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1940.9801025390625,0.0350512117147445,7.64228097978048e-05,3.206960900570266e-05,0.1437312662601471,4.2620085878297687e-05
15,7,2024-09-14T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1940.9801025390625,0.0319392792880535,0.0001092386955861,1.3640475117426831e-05,0.1385408639907837,-7.993599865585566e-05
15,7,2024-09-15T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1940.9801025390625,0.031898908317089,0.0002563071029726,1.600508221599739e-05,0.1451984792947769,0.0005709288525395
15,7,2024-09-16T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1940.9801025390625,0.031898908317089,,,,
15,7,2024-09-17T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1940.9801025390625,0.031898908317089,,,,
15,7,2024-09-18T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1940.9801025390625,,,,,
15,7,2024-09-19T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1940.9801025390625,,,,,
15,7,2024-09-20T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1940.9801025390625,,,,,
15,7,2024-09-21T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[8.985469007,39.498110448],[9.049436365,39.498100846],[9.049414043,39.466563727],[8.985475568,39.466573318],[8.985469007,39.498110448]]]}","{""type"":""Point"",""coordinates"":[9.017448745,39.482338272]}",1940.9801025390625,,,,,
15,8,2024-09-07T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",1931.7838134765625,0.0325624272227287,0.0003823063743766,1.1302197890472598e-05,0.1358106583356857,-0.0001288242056034
15,8,2024-09-08T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",1931.7838134765625,0.0300743710249662,2.624877197376918e-05,1.400250766891986e-05,0.1322630941867828,0.0001437004393665
15,8,2024-09-09T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",1931.7838134765625,0.0299003962427377,0.0002045963483396,1.0529813152970746e-05,0.125175341963768,0.0019868616946041
15,8,2024-09-10T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",1931.7838134765625,0.0356483273208141,1.897865513456054e-05,2.4662973373779096e-05,0.1393942236900329,-0.0001369002275168
15,8,2024-09-11T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",1931.7838134765625,0.0318818129599094,2.7967582809651503e-06,1.2987651643925346e-05,0.1402515172958374,-0.0005310784908942
15,8,2024-09-12T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",1931.7838134765625,0.0316012501716613,-3.721691246028058e-05,1.3094737369101496e-05,0.1413945704698562,0.0001268222404178
15,8,2024-09-13T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",1931.7838134765625,0.0268309824168682,-3.721691246028058e-05,1.3094737369101496e-05,0.142558604478836,0.0001268222404178
15,8,2024-09-14T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",1931.7838134765625,0.0319392792880535,-5.107169636175968e-05,1.5609604815836065e-05,0.1396918594837188,-0.0003799589467234
15,8,2024-09-15T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",1931.7838134765625,0.0367485173046588,2.4412987841060385e-05,3.3861317206174135e-05,0.145229235291481,-0.0005708024837076
15,8,2024-09-16T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",1931.7838134765625,0.0366373285651207,,,,
15,8,2024-09-17T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.049436365,39.498100846],[9.113403637,39.498056053],[9.113352431,39.466518983],[9.049414043,39.466563727],[9.049436365,39.498100846]]]}","{""type"":""Point"",""coordinates"":[9.081401615,39.482311089]}",,0.0366373285651207,,,,
15,9,2024-09-07T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.113403637,39.498056053],[9.17737071,39.497976067],[9.177290621,39.466439087],[9.113352431,39.466518983],[9.113403637,39.498056053]]]}","{""type"":""Point"",""coordinates"":[9.145354343,39.482248735]}",,0.032264657318592,-2.5512767024338245e-05,1.2740172678604722e-05,0.1372109055519104,0.001201054546982
15,9,2024-09-08T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.113403637,39.498056053],[9.17737071,39.497976067],[9.177290621,39.466439087],[9.113352431,39.466518983],[9.113403637,39.498056053]]]}","{""type"":""Point"",""coordinates"":[9.145354343,39.482248735]}",,0.0258596837520599,7.86229720688425e-05,2.6136076485272497e-05,0.1328549087047577,0.0002390033187111
15,9,2024-09-09T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.113403637,39.498056053],[9.17737071,39.497976067],[9.177290621,39.466439087],[9.113352431,39.466518983],[9.113403637,39.498056053]]]}","{""type"":""Point"",""coordinates"":[9.145354343,39.482248735]}",,0.0256783813238143,0.0001414654834661,2.6136076485272497e-05,0.1259311735630035,0.000237882573856
15,9,2024-09-10T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.113403637,39.498056053],[9.17737071,39.497976067],[9.177290621,39.466439087],[9.113352431,39.466518983],[9.113403637,39.498056053]]]}","{""type"":""Point"",""coordinates"":[9.145354343,39.482248735]}",,0.030979186296463,8.651411917526275e-05,2.2691299818689004e-05,0.139902263879776,-0.0006453480455093
15,9,2024-09-11T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.113403637,39.498056053],[9.17737071,39.497976067],[9.177290621,39.466439087],[9.113352431,39.466518983],[9.113403637,39.498056053]]]}","{""type"":""Point"",""coordinates"":[9.145354343,39.482248735]}",,0.0318818129599094,2.7967582809651503e-06,1.2987651643925346e-05,0.1402515172958374,-0.0005310784908942
15,9,2024-09-12T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.113403637,39.498056053],[9.17737071,39.497976067],[9.177290621,39.466439087],[9.113352431,39.466518983],[9.113403637,39.498056053]]]}","{""type"":""Point"",""coordinates"":[9.145354343,39.482248735]}",,0.0316012501716613,2.8958007533219643e-05,1.2987651643925346e-05,0.1409775465726852,-7.172493496909738e-05
15,9,2024-09-13T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.113403637,39.498056053],[9.17737071,39.497976067],[9.177290621,39.466439087],[9.113352431,39.466518983],[9.113403637,39.498056053]]]}","{""type"":""Point"",""coordinates"":[9.145354343,39.482248735]}",,0.0268309824168682,2.8958007533219643e-05,1.2987651643925346e-05,0.1429178267717361,-7.172493496909738e-05
15,9,2024-09-14T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.113403637,39.498056053],[9.17737071,39.497976067],[9.177290621,39.466439087],[9.113352431,39.466518983],[9.113403637,39.498056053]]]}","{""type"":""Point"",""coordinates"":[9.145354343,39.482248735]}",,0.0316911600530147,0.0002548243501223,1.078052900993498e-05,0.1387442797422409,-2.0432476958376355e-05
15,9,2024-09-15T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.113403637,39.498056053],[9.17737071,39.497976067],[9.177290621,39.466439087],[9.113352431,39.466518983],[9.113403637,39.498056053]]]}","{""type"":""Point"",""coordinates"":[9.145354343,39.482248735]}",,0.0367485173046588,2.703681093407795e-05,2.232319457107224e-05,0.1444139927625656,-0.0005449622985906
15,9,2024-09-16T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.113403637,39.498056053],[9.17737071,39.497976067],[9.177290621,39.466439087],[9.113352431,39.466518983],[9.113403637,39.498056053]]]}","{""type"":""Point"",""coordinates"":[9.145354343,39.482248735]}",,0.0366373285651207,,,,
15,9,2024-09-17T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.113403637,39.498056053],[9.17737071,39.497976067],[9.177290621,39.466439087],[9.113352431,39.466518983],[9.113403637,39.498056053]]]}","{""type"":""Point"",""coordinates"":[9.145354343,39.482248735]}",,0.0366373285651207,,,,
15,10,2024-09-07T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.17737071,39.497976067],[9.241337472,39.49786089],[9.2412285,39.466324038],[9.177290621,39.466439087],[9.17737071,39.497976067]]]}","{""type"":""Point"",""coordinates"":[9.209306816,39.482151208]}",,0.0316644944250583,0.0001076201297109,7.322189503611298e-06,0.1364109218120575,0.0003139713371638
15,10,2024-09-08T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.17737071,39.497976067],[9.241337472,39.49786089],[9.2412285,39.466324038],[9.177290621,39.466439087],[9.17737071,39.497976067]]]}","{""type"":""Point"",""coordinates"":[9.209306816,39.482151208]}",,0.025428993627429,0.000104038772406,7.322189503611298e-06,0.1314823180437088,0.0003139713371638
15,10,2024-09-09T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.17737071,39.497976067],[9.241337472,39.49786089],[9.2412285,39.466324038],[9.177290621,39.466439087],[9.17737071,39.497976067]]]}","{""type"":""Point"",""coordinates"":[9.209306816,39.482151208]}",,0.0255409236997365,0.0001729807408992,7.322189503611298e-06,0.1276600956916809,0.001019793562591
15,10,2024-09-10T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.17737071,39.497976067],[9.241337472,39.49786089],[9.2412285,39.466324038],[9.177290621,39.466439087],[9.17737071,39.497976067]]]}","{""type"":""Point"",""coordinates"":[9.209306816,39.482151208]}",,0.0307377334684133,-1.0773597750812767e-05,1.5491395970457233e-05,0.138803631067276,0.0001211511189467
15,10,2024-09-11T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.17737071,39.497976067],[9.241337472,39.49786089],[9.2412285,39.466324038],[9.177290621,39.466439087],[9.17737071,39.497976067]]]}","{""type"":""Point"",""coordinates"":[9.209306816,39.482151208]}",,0.0318818129599094,-0.0001241401187144,2.1819530957145616e-05,0.1421493589878082,-0.0010349943768233
15,10,2024-09-12T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.17737071,39.497976067],[9.241337472,39.49786089],[9.2412285,39.466324038],[9.177290621,39.466439087],[9.17737071,39.497976067]]]}","{""type"":""Point"",""coordinates"":[9.209306816,39.482151208]}",,0.0327014811336994,0.0001208263201988,2.1819530957145616e-05,0.1406144499778747,0.0001173974524135
15,10,2024-09-13T00:00:00+00:00,"{""type"":""Polygon"",""coordinates"":[[[9.17737071,39.497976067],[9.241337472,39.49786089],[9.2412285,39.466324038],[9.177290621,39.466439087],[9.17737071,39.497976067]]]}","{""type"":""Point"",""coordinates"":[9.209306816,39.482151208]}",,0.0279449224472045,0.0001208263201988,2.1819530957145616e-05,0.1437391936779022,0.0001173974524135
